,BuildingID,County,Type,Year,RatingType,EnergyRatingCat,EnergyRatingCont,GroundFloorArea,AvgWallU,AvgRoofU,AvgFloorU,AvgWindowU,AvgDoorU,ExposedWallArea,ExposedRoofArea,TotFloorArea,TotWindowArea,TotDoorArea,NStoreys,MainSHFuel,MainWHFuel,MainSHEfficiency,SharedMPRN,BuildingReg,MainSHAdj,SecSHFrac,SecSHEfficiency,MainWHEfficiency,MainWHAdj,SecSHFuel,SecWHFuel,NChimneys,NOpenFlues,NFansVents,DLobby,VentMethod,WallStructure,SuspWoodFloor,PercDraughtStripped,NShelteredSides,PermTest,PermTestResult,TempAdj,ControlCat,ResponseCat,NCHPumps,BoilerStat1,BoilerStat2,OilPumpIn,NGasFans,WarmAir,Underfloor,DistLoss,StorageLoss,DeclaredLoss,SolarWaterHeating,SummerElectricImm,Combi,KeepHot,VolWaterStorage,TempFac,TempFacMult,HWInsulationType,HWInsulationThickness,PrimaryLoss,AreaAperture,ZeroLossCollEff,CollHeatLoss,SolarRadiation,Overshading,CylinderThermostat,DedicatedSolarVol,CombiCylinder,SolarPumpElect,SolarPumpPower,Charging,SolarHeatFrac,LightingEnergy,PumpsAndFansEnergy,MainWaterEnergy,MainSpaceEnergy,PrimaryLightingEnergy,PrimaryPumpsFansEnergy,PrimaryMainWaterEnergy,PrimaryMainSpaceEnergy,LightingCO2,PumpsAndFansCO2,MainWaterCO2,MainSpaceCO2,AreaGroundFloor,HeightGroundFloor,AreaFirstFloor,HeightFirstFloor,AreaSecondFloor,BridgingFac,MassCat,LargestRoofTypeArea,LargestRoofType,PercLowEnergy,TotEnergy,SecSpaceEnergy,SecWaterEnergy,PercLivingArea,SecSpaceCO2,SecWaterCO2,SecSpacePrimaryEnergy,SecWaterPrimaryEnergy,UpgradeHES,RoofAreaRoom,RatingPurpose,AssessmentDate,FirstEnerType,FirstEnerTypeDescr,ProdFirstEnerComment,ProdFirstEnerDelivered,ProdFirstEnerConvFac,ConsFirstEnerComment,SecondEnerTypeDescr,ProdSecondEnerComment,ProdSecondEnerDelivered,ProdSecondEnerConvFac,ConsSecondEnerComment,ThirdEnerTypeDescr,ProdThirdEnerComment,ProdThirdEnerDelivered,ProdThirdEnerConvFac,ConsThirdEnerComment,FuelTypeFirstBoiler,EffFirstHeatGenPlant,PercFirstHeat,FuelTypeSecondBoiler,EffSecondHeatGenPlant,PercSecondHeat,FuelTypeThirdBoiler,EffThirdHeatGenPlant,PercThirdHeat,HeatingSystemSolarSpace,TotPrimaryEnergyFac,TotCO2Emissions,PrimaryEnergySecondarySpace,EnergyMainWater
67,539041,Co. Meath,Detached house,Y1955.0,Existing       ,E1,310.56,158.56 sq. m,0.82,0.19,0.41,3.1,3.0,118.12,152.97,158.56,40.76,2.5,1.0,Solid Multi-Fuel              ,Solid Multi-Fuel              ,65.0,NO,0.0,1.0,0.1,65.0,65.0,1.0,5.0,28.0,0.0,3.0,1.0,NO,Natural vent.,Masonry                       ,Yes (Unsealed)                ,100.0,2.0,NO,0.0,0.6,1.0,3.0,1.0,NO ,NO ,NO ,0.0,NO ,NO ,448.904,YES,NO ,NO ,YES,None                          ,None                          ,95.0,0.6,1.3,Factory Insulated             ,35.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,922.998,230.0,4857.698,30829.656000000003,2492.095,621.0,5343.468000000001,33912.622,593.488,147.89,1792.491,11376.143,158.56,2.58,0.0,0.0,0.0,0.15,Medium-high         ,112.19,NEW AND OLD ALL INSULATED TO 3,71.0,41418.458,3425.5170000000003,1152.589,14.5308%,931.7410000000001,741.115,3768.0690000000004,3111.99,0.0,0.0,Other,Jun 25 2015 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,3768.0690000000004,4371.9282
68,527066,Cork City,Mid-floor apartment,Y2002.0,Existing       ,B3,140.69,115.44 sq. m,0.55,0.26,0.0,2.8,3.0,75.76,57.72,0.0,16.8,1.9,2.0,Mains Gas                     ,Mains Gas                     ,80.1,NO,0.0,1.0,0.1,100.0,80.1,1.0,28.0,1.0,0.0,0.0,4.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,0.0,3.0,1.0,1.0,YES,NO ,NO ,1.0,NO ,NO ,366.083,YES,NO ,NO ,NO ,None                          ,None                          ,96.0,0.6,0.9,Factory Insulated             ,50.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,859.523,175.0,4307.808,6497.943,2320.712,472.5,4738.589,7147.736999999999,552.673,112.525,874.485,1319.082,57.72,2.44,57.72,2.77,0.0,0.15,Medium              ,57.72,,35.0,12418.591,578.317,0.0,42.5329%,371.858,0.0,1561.4560000000001,0.0,0.0,0.0,Sale,May 10 2015 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,1561.4560000000001,3877.0272
69,291839,Co. Kilkenny,End of terrace house,Y2011.0,Final          ,B1,90.75,92.8 sq. m,0.22,0.13,0.17,1.7,3.0,79.73,46.4,46.4,16.45,3.99,2.0,Mains Gas                     ,Mains Gas                     ,93.1,NO,2.0,1.0,0.1,30.0,93.1,1.0,15.0,1.0,1.0,0.0,3.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,YES,0.16,0.0,3.0,1.0,1.0,YES,NO ,NO ,1.0,NO ,NO ,318.069,YES,NO ,YES,NO ,None                          ,None                          ,150.0,0.6,0.9,Factory Insulated             ,25.0,Boiler with insulated primary ,3.23,0.78,1.07,1021.0,1.0,YES,50.0,YES,75.0,NO ,NO ,,418.76,175.0,2148.183,3011.952,1130.652,472.5,2363.001,3313.147,269.263,112.525,436.08099999999996,611.4259999999999,46.4,2.45,46.4,2.7,0.0,0.08,Medium              ,46.4,,100.0,6792.460999999999,1038.566,0.0,16.1638%,383.231,0.0,1142.423,0.0,0.0,0.0,Sale,Nov  1 2012 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,1142.423,1933.3647
70,500611,Co. Limerick,Detached house,Y2006.0,Existing       ,C1,170.24,140.91 sq. m,0.37,0.25,0.37,2.61,3.0,157.46,70.22,71.82,21.54,5.45,2.0,Heating Oil                   ,Heating Oil                   ,84.2,NO,1.0,1.0,0.1,40.0,84.2,1.0,4.0,28.0,1.0,0.0,2.0,NO,Natural vent.,Timber or Steel Frame         ,No                            ,95.0,1.0,NO,0.0,0.0,2.0,1.0,1.0,NO ,NO ,NO ,0.0,NO ,NO ,416.341,YES,NO ,NO ,YES,None                          ,None                          ,95.0,0.6,1.0,Factory Insulated             ,30.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,1271.713,230.0,3091.8709999999996,10028.996,3433.625,621.0,3401.058,11031.896,817.711,147.89,840.9889999999999,2727.887,71.82,2.65,50.12,2.68,0.0,0.15,Medium-low          ,50.12,Main Roof Area                ,0.0,18049.2,2345.6710000000003,1080.9489999999998,14.0941%,544.196,695.05,2580.238,2918.562,0.0,18.97,Sale,Jan 23 2015 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,2580.238,2782.6839
71,417502,Cork City,Top-floor apartment,Y2008.0,Existing       ,B3,149.89,77.74 sq. m,,0.2,0.37,2.7,3.0,56.95,39.69,1.64,10.77,1.9,2.0,Mains Gas                     ,Mains Gas                     ,80.1,NO,0.0,1.0,0.2,100.0,80.1,1.0,28.0,1.0,0.0,0.0,2.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,0.0,2.0,1.0,1.0,YES,NO ,NO ,1.0,NO ,NO ,284.508,YES,NO ,NO ,NO ,None                          ,None                          ,150.0,0.6,0.9,Factory Insulated             ,50.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,561.283,175.0,3628.866,"""3456.772""",1515.464,472.5,3991.7529999999997,3802.449,360.905,112.525,736.66,701.725,38.05,2.52,39.69,2.77,0.0,0.15,Medium              ,39.69,,40.0,8514.14,692.2189999999999,0.0,37.5096%,445.097,0.0,1868.991,0.0,0.0,0.0,Sale,Apr  1 2014 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,1868.991,3265.9794
72,471221,Dublin 9,Mid-terrace house,Y1980.0,Existing       ,C2,185.12,nan sq. m,,0.13,0.57,2.7,0.0,66.52,40.02,40.02,14.67,0.0,2.0,Mains Gas                     ,Mains Gas                     ,78.9,NO,0.0,0.95,0.1,30.0,78.9,0.95,8.0,28.0,1.0,0.0,1.0,YES,Natural vent.,Masonry                       ,No                            ,100.0,4.0,NO,0.0,0.0,2.0,1.0,1.0,NO ,NO ,NO ,1.0,NO ,NO ,289.742,YES,NO ,NO ,YES,None                          ,None                          ,90.0,0.6,1.3,Factory Insulated             ,30.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,361.18,175.0,3264.065,5310.894,975.186,472.5,3590.472,5841.983,232.239,112.525,662.605,1078.111,40.02,2.37,40.02,2.67,0.0,0.15,Medium-high         ,40.02,,100.0,11388.819,1475.2479999999998,802.432,20.3148%,578.297,515.964,1770.2979999999998,2166.5660000000003,0.0,0.0,Social housing letting,Oct  9 2014 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,1770.2979999999998,2937.6585
73,415,Co. Meath,House,Y2007.0,Final          ,B3,125.73,82.79 sq. m,0.28,0.13,0.25,1.9,2.8,35.48,82.79,82.79,12.85,2.75,1.0,Mains Gas                     ,Mains Gas                     ,87.4,NO,1.0,1.0,0.0,0.0,87.4,1.0,1.0,1.0,0.0,1.0,3.0,NO,Natural vent.,Timber or Steel Frame         ,No                            ,100.0,2.0,NO,0.0,0.0,2.0,1.0,1.0,YES,NO ,NO ,1.0,NO ,NO ,0.0,YES,NO ,NO ,NO ,None                          ,None                          ,136.0,0.6,0.9,Factory Insulated             ,50.0,Boiler with insulated primary ,,,,,,NO ,,NO ,,NO ,NO ,,373.59,175.0,2787.991,5326.595,1008.693,472.5,3066.79,5859.255,240.218,112.525,565.962,1081.299,82.79,2.55,0.0,0.0,0.0,0.11,Medium              ,82.79,150 insulation above and betwe,100.0,8663.176,0.0,0.0,30.0%,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Apr 17 2008 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,2509.1919
74,315382,Limerick City,Semi-detached house,Y1985.0,Existing       ,C1,158.93,107.36 sq. m,0.6,0.13,0.57,2.7,3.0,89.25,53.68,53.68,17.44,1.92,2.0,Mains Gas                     ,Mains Gas                     ,90.3,NO,0.0,1.0,0.1,40.0,90.3,1.0,2.0,28.0,0.0,1.0,4.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,-0.15,3.0,1.0,1.0,NO ,NO ,NO ,1.0,NO ,NO ,349.30300000000005,YES,NO ,NO ,NO ,None                          ,None                          ,110.0,0.6,1.0,Factory Insulated             ,30.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,968.924,175.0,3808.0690000000004,7113.599,2616.095,472.5,4188.876,7824.959,623.018,112.525,773.038,1444.0610000000001,53.68,2.42,53.68,2.71,0.0,0.15,Medium              ,53.68,,0.0,13849.92,1784.328,0.0,14.959%,362.219,0.0,1962.761,0.0,1.0,0.0,Social housing letting,Feb  7 2013 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,1962.761,3427.2621
75,146053,Co. Limerick,Semi-detached house,Y2002.0,Existing       ,C3,214.19,nan sq. m,0.3,0.13,0.41,2.7,3.0,85.2,47.57,47.57,13.52,2.62,2.0,Mains Gas                     ,Mains Gas                     ,79.4,NO,0.0,1.0,0.1,30.0,79.4,1.0,15.0,28.0,1.0,0.0,6.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,NO ,1.0,NO ,NO ,312.918,YES,NO ,NO ,NO ,None                          ,None                          ,110.0,0.6,1.17,Factory Insulated             ,30.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,795.6389999999999,175.0,4793.605,8057.669,2148.225,472.5,5272.965999999999,8863.436,511.596,112.525,973.102,1635.707,47.57,2.47,42.85,2.65,0.0,0.15,Medium-high         ,47.57,Cold Roof                     ,5.0,16191.465,2369.552,0.0,17.4851%,874.365,0.0,2606.507,0.0,1.0,0.0,Unknown,Dec 17 2010 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,2606.507,4314.2445
76,252015,Co. Galway,Semi-detached house,Y1994.0,Existing       ,E1,323.84,42.5 sq. m,0.29,0.14,0.49,2.7,3.0,60.3,43.3,42.5,8.0,1.85,1.0,Solid Multi-Fuel              ,Solid Multi-Fuel              ,65.0,NO,0.0,1.0,0.1,100.0,65.0,1.0,28.0,28.0,0.0,0.0,3.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,4.0,NO,0.0,0.3,2.0,3.0,0.0,NO ,NO ,NO ,0.0,NO ,NO ,200.525,YES,NO ,NO ,YES,None                          ,None                          ,110.0,0.6,1.3,Factory Insulated             ,30.0,Boiler with insulated primary ,,,,,,NO ,,NO ,,NO ,NO ,,320.275,0.0,2522.118,6554.344,864.743,0.0,2774.33,7209.778,205.937,0.0,930.6619999999999,2418.553,42.5,2.4,0.0,0.0,0.0,0.15,Medium              ,41.7,,33.0,10476.26,473.369,606.154,50.5882%,304.376,389.75699999999995,1278.096,1636.616,1.0,0.0,Unknown,Feb  7 2012 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,1278.096,2269.9062
77,406583,Co. Cork,Detached house,Y1950.0,Existing       ,G ,770.5,nan sq. m,,2.34,0.84,4.32,3.0,119.18,96.17,96.17,27.0,1.85,1.0,Heating Oil                   ,Electricity                   ,65.0,NO,0.0,0.95,0.1,30.0,100.0,0.95,15.0,1.0,3.0,0.0,1.0,NO,Natural vent.,Masonry                       ,No                            ,66.0,1.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,NO ,0.0,NO ,NO ,325.462,,,,,,,,,,,,,,,,,,NO ,,NO ,,NO ,NO ,,772.461,230.0,2283.9429999999998,48242.192,2085.645,621.0,6166.646,,496.69199999999995,147.89,1468.575,13121.876,96.17,2.95,0.0,0.0,0.0,0.15,High                ,87.7,NO INSULATION ON CEILING      ,22.0,62570.698,11042.101999999999,0.0,14.7031%,4074.5359999999996,0.0,12146.312,0.0,0.0,0.0,Sale,Feb 20 2014 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,12146.312,2055.5487
78,233423,Co. Longford,Detached house,Y1984.0,Existing       ,C3,214.62,139.52 sq. m,0.27,0.13,0.57,2.8,0.0,126.3,139.52,139.52,32.07,0.0,1.0,Heating Oil                   ,Heating Oil                   ,85.0,NO,0.0,0.95,0.1,55.0,85.0,0.95,15.0,28.0,2.0,2.0,2.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,1.0,NO,0.0,0.6,2.0,1.0,1.0,NO ,NO ,NO ,0.0,NO ,NO ,413.68199999999996,YES,NO ,NO ,YES,None                          ,None                          ,120.0,0.6,1.0,Loose Jacket                  ,80.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,629.5840000000001,230.0,3209.263,16563.269,1699.8770000000002,621.0,3530.1890000000003,18219.596,404.82300000000004,147.89,872.92,4505.209,139.52,2.64,0.0,0.0,0.0,0.15,Medium-high         ,139.52,300mm Fibre Glass             ,100.0,24410.877999999997,2703.6609999999996,1075.101,15.84%,997.6510000000001,691.29,2974.027,2902.7729999999997,1.0,0.0,Unknown,Dec  3 2011 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,2974.027,2888.3367
79,73740,Co. Carlow,Semi-detached house,Y2005.0,Existing       ,C2,196.06,109.93 sq. m,0.37,0.26,0.34,2.7,2.88,102.73,60.55,60.55,15.8,3.82,2.0,Mains Gas                     ,Mains Gas                     ,79.6,NO,0.0,0.95,0.1,40.0,79.6,0.95,2.0,1.0,0.0,1.0,2.0,NO,Natural vent.,Timber or Steel Frame         ,No                            ,100.0,2.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,NO ,1.0,NO ,NO ,354.70300000000003,YES,NO ,NO ,NO ,None                          ,None                          ,110.0,0.6,1.3,Factory Insulated             ,20.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,704.404,175.0,5599.951999999999,9778.082,1901.891,472.5,6159.946999999999,10755.89,452.93199999999996,112.525,1136.79,1984.951,58.22,2.44,51.71,2.7,0.0,0.15,Low                 ,60.55,Main roof + Rear single storey,58.0,18310.835,2053.397,0.0,18.1024%,416.84,0.0,2258.737,0.0,0.0,0.0,Unknown,May  4 2009 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,2258.737,5039.9568
80,161645,Co. Kerry,End of terrace house,Y1998.0,Existing       ,E2,366.91,85.77 sq. m,0.3,0.13,0.41,2.8,3.0,81.85,42.7,43.07,10.69,1.83,2.0,Electricity                   ,Electricity                   ,100.0,NO,0.0,1.0,0.1,30.0,100.0,1.0,11.0,1.0,1.0,0.0,4.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,3.0,NO,0.0,0.3,3.0,5.0,0.0,NO ,NO ,NO ,0.0,NO ,NO ,302.618,YES,NO ,NO ,NO ,None                          ,None                          ,167.0,0.6,1.3,Factory Insulated             ,20.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,476.056,0.0,3887.4509999999996,6335.203,1285.351,0.0,10496.118,17105.048,306.10400000000004,0.0,2499.631,4073.5359999999996,43.07,2.69,42.7,2.4,0.0,0.15,Medium              ,42.7,,77.0,13045.081,2346.371,0.0,40.2938%,58.659,0.0,2581.008,0.0,1.0,0.0,Unknown,Feb 21 2011 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,2581.008,3498.7059
81,443263,Dublin 6W,End of terrace house,Y1950.0,Existing       ,D2,294.04,86.42 sq. m,0.74,0.86,0.71,2.71,3.0,99.54,46.24,42.43,16.62,2.54,2.0,Mains Gas                     ,Mains Gas                     ,80.1,NO,0.0,0.95,0.1,20.0,80.1,0.95,2.0,28.0,1.0,1.0,2.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,0.0,2.0,1.0,1.0,NO ,NO ,NO ,1.0,NO ,NO ,304.03,YES,NO ,NO ,YES,None                          ,None                          ,117.0,0.6,1.3,Factory Insulated             ,25.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,772.1410000000001,175.0,3431.1059999999998,10666.476,2084.781,472.5,3774.217,11733.124,496.48699999999997,112.525,696.515,2165.295,42.43,2.45,43.99,2.6,0.0,0.15,Medium              ,16.35,,2.0,20437.638,4509.549,883.3660000000001,17.6811%,915.438,568.004,4960.504,2385.0879999999997,0.0,0.0,Sale,Jul  5 2014 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,4960.504,3087.9954
82,277113,Co. Kildare,Detached house,Y2002.0,Existing       ,C2,178.75,228.81 sq. m,0.54,0.38,0.41,2.72,3.12,191.77,138.95,134.3,38.16,3.56,2.0,Heating Oil                   ,Heating Oil                   ,,NO,0.0,1.0,0.1,30.0,75.0,1.0,15.0,1.0,1.0,1.0,0.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,0.0,NO,0.0,0.0,2.0,1.0,1.0,YES,NO ,YES,0.0,NO ,NO ,560.135,YES,NO ,NO ,NO ,None                          ,None                          ,114.0,0.6,0.9,Factory Insulated             ,30.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,1239.006,230.0,6458.975,21217.734,3345.316,621.0,7104.8730000000005,23339.507,796.681,147.89,1756.8410000000001,5771.224,134.3,2.68,94.51,2.39,0.0,0.15,Medium              ,55.55,Fibre Glass Insulation        ,80.0,35039.53,5893.815,0.0,11.2582%,2174.8179999999998,0.0,6483.196999999999,0.0,0.0,0.0,Sale,Aug  3 2012 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,6483.196999999999,5813.0775
83,522976,Co. Leitrim,Detached house,Y1958.0,Existing       ,E2,374.53,191.86 sq. m,1.78,1.54,0.61,4.8,3.0,114.44,196.18,173.8,32.02,3.57,2.0,Heating Oil                   ,Heating Oil                   ,85.0,NO,0.0,0.95,0.1,40.0,85.0,0.95,15.0,28.0,2.0,1.0,1.0,NO,Natural vent.,Masonry                       ,No                            ,0.0,0.0,NO,0.0,0.6,1.0,1.0,1.0,YES,YES,YES,0.0,NO ,NO ,505.30800000000005,YES,NO ,NO ,YES,None                          ,None                          ,96.0,0.6,1.3,Factory Insulated             ,35.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,1558.3829999999998,230.0,4222.222,43765.26,4207.634,621.0,4644.444,48141.78599999999,1002.04,147.89,1148.444,11904.151000000002,173.8,2.61,0.0,0.0,0.0,0.15,Medium              ,78.37,Roof - main dwelling          ,20.0,60875.413,9822.87,1276.678,17.9662%,3624.639,820.904,10805.157,3447.031,0.0,18.06,Sale,Mar 28 2015 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,10805.157,3799.9998
84,68252,Co. Limerick,Ground-floor apartment,Y2004.0,Existing       ,D1,246.35,56.71 sq. m,0.52,0.0,0.29,3.3,0.81,29.18,0.0,56.71,4.38,1.85,1.0,Electricity                   ,Electricity                   ,100.0,NO,0.0,1.0,0.0,0.0,100.0,1.0,1.0,1.0,0.0,0.0,2.0,YES,Natural vent.,Insulated Conctete Form       ,No                            ,100.0,3.0,NO,0.0,0.0,3.0,4.0,0.0,NO ,NO ,NO ,0.0,NO ,NO ,235.331,YES,NO ,NO ,NO ,None                          ,None                          ,125.0,0.6,1.3,Factory Insulated             ,50.0,Electric immersion heater     ,,,,,,NO ,,NO ,,NO ,NO ,,363.384,0.0,1968.8729999999998,2842.005,981.137,0.0,5315.956999999999,7673.414000000001,233.65599999999998,0.0,1265.985,1827.4089999999999,56.71,2.7,0.0,0.0,0.0,0.15,Medium              ,,,58.0,5174.262,0.0,0.0,37.6829%,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Nov  5 2009 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,0.0,1771.9857
85,288555,Co. Westmeath,Semi-detached house,Y1986.0,Existing       ,G ,458.84,78.38 sq. m,0.6,0.4,0.64,2.0,3.0,78.54,39.19,39.19,14.5,3.81,2.0,Electricity                   ,Electricity                   ,100.0,NO,0.0,1.0,0.1,50.0,100.0,0.95,9.0,1.0,1.0,0.0,1.0,NO,Natural vent.,Masonry                       ,No                            ,91.0,3.0,NO,0.0,0.3,3.0,4.0,0.0,NO ,NO ,NO ,0.0,NO ,NO ,285.92,,,,,,,,,,,,,,,,,,NO ,,NO ,,NO ,NO ,,650.789,0.0,44218553.827,-40535962.16,1757.13,0.0,119390095.33299999,-109447097.832,418.457,0.0,28432530.110999998,-26064623.669,39.19,2.44,39.19,2.62,0.0,0.15,Medium              ,39.19,Insulation between joists     ,16.0,-5324749.135,-9007991.591,0.0,16.2797%,-3396012.83,0.0,-9908790.75,0.0,0.0,0.0,Sale,Oct 15 2012 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,-9908790.75,39796698.4443
86,653525,Dublin 17,Mid-terrace house,Y1954.0,Existing       ,E2,361.35,nan sq. m,1.78,0.68,0.91,3.4,3.41,64.11,43.49,43.56,9.93,5.28,2.0,Mains Gas                     ,Mains Gas                     ,73.0,NO,0.0,0.95,0.1,50.0,73.0,0.95,2.0,1.0,0.0,1.0,4.0,NO,Natural vent.,Masonry                       ,No                            ,91.0,2.0,NO,0.0,0.0,2.0,1.0,1.0,NO ,NO ,NO ,1.0,NO ,NO ,286.41900000000004,YES,NO ,NO ,NO ,None                          ,None                          ,140.0,0.6,1.3,Factory Insulated             ,25.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,652.616,175.0,5449.834,"""15883.789""",1762.0629999999999,472.5,5994.816999999999,17472.168,419.63199999999995,112.525,1106.316,3224.409,35.11,2.38,43.49,2.66,0.0,0.15,High                ,43.49,,16.0,24610.872000000003,2449.633,0.0,19.084%,497.275,0.0,2694.5959999999995,0.0,0.0,0.0,Private Letting,Sep 26 2016 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,2694.5959999999995,4904.8506
87,592544,Co. Roscommon,Semi-detached house,Y2007.0,Existing       ,C1,165.37,96.94 sq. m,0.37,0.16,0.34,2.2,2.89,90.64,48.47,48.47,7.96,3.67,2.0,Heating Oil                   ,Heating Oil                   ,79.0,NO,0.0,0.95,0.1,60.0,79.0,0.95,15.0,1.0,0.0,1.0,4.0,NO,Natural vent.,Masonry                       ,No                            ,92.0,3.0,NO,0.0,0.0,1.0,1.0,1.0,YES,YES,NO ,0.0,NO ,NO ,327.123,YES,NO ,NO ,NO ,None                          ,None                          ,96.0,0.6,0.9,Factory Insulated             ,25.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,516.181,230.0,4584.706,7164.147,1393.6889999999999,621.0,5043.177,7880.562,331.904,147.89,1247.04,1948.648,48.47,2.47,48.47,2.69,0.0,0.15,Medium              ,48.47,fibre                         ,82.0,13491.381000000001,996.347,0.0,19.2697%,367.652,0.0,1095.982,0.0,0.0,0.0,Sale,Jan 19 2016 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,1095.982,4126.2354
