BuildingID,Year,EnergyRatingCat,EnergyRatingCont,GroundFloorArea,AvgWallU,AvgRoofU,AvgFloorU,AvgWindowU,AvgDoorU,ExposedWallArea,ExposedRoofArea,TotFloorArea,TotWindowArea,TotDoorArea,NStoreys,MainSHFuel,MainWHFuel,MainSHEfficiency,BuildingReg,MainSHAdj,SecSHFrac,SecSHEfficiency,MainWHEfficiency,MainWHAdj,SecSHFuel,SecWHFuel,NChimneys,NOpenFlues,NFansVents,PercDraughtStripped,NShelteredSides,PermTestResult,TempAdj,ControlCat,ResponseCat,NCHPumps,NGasFans,DistLoss,VolWaterStorage,TempFac,TempFacMult,HWInsulationThickness,LightingEnergy,PumpsAndFansEnergy,MainWaterEnergy,PrimaryLightingEnergy,PrimaryPumpsFansEnergy,PrimaryMainWaterEnergy,PrimaryMainSpaceEnergy,LightingCO2,PumpsAndFansCO2,MainWaterCO2,MainSpaceCO2,AreaGroundFloor,HeightGroundFloor,AreaFirstFloor,HeightFirstFloor,AreaSecondFloor,BridgingFac,LargestRoofTypeArea,PercLowEnergy,TotEnergy,SecSpaceEnergy,SecWaterEnergy,SecSpaceCO2,SecWaterCO2,SecSpacePrimaryEnergy,SecWaterPrimaryEnergy,UpgradeHES,RoofAreaRoom,FirstEnerType,ProdFirstEnerDelivered,ProdFirstEnerConvFac,ProdSecondEnerDelivered,ProdSecondEnerConvFac,ProdThirdEnerDelivered,ProdThirdEnerConvFac,PrimaryEnergySecondarySpace,EnergyMainWater,MainSHFuel_cat,MainWHFuel_cat
527840,1977,E1,334.45,90.84,1.78,0.33,0.84,3.1,3.0,76.36,91.47,90.84,17.07,4.68,1.0,Heating Oil,Heating Oil,85.1,0.0,0.95,0.1,55.0,85.1,0.95,15.0,28.0,1.0,0.0,1.0,90.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,313.832,110.0,0.6,1.3,20.0,799.335,360.0,3822.355,2158.205,972.0,4204.590999999999,17217.245,513.972,231.48,1039.681,4257.355,90.84,2.4,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,45.74,5.0,24308.081000000002,2554.919,1119.431,942.765,719.794,2810.4109999999996,3022.4640000000004,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2810.4109999999996,3440.1195,3,4
16333,2009,B2,119.58,76.8,0.33,0.36725945189039244,0.1,1.8,3.0,25.78,69.3419703940788,76.8,24.28,1.8,1.0,Mains Gas,Mains Gas,90.7,1.0,1.0,0.0,0.0,90.7,1.0,1.0,1.0,0.0,0.0,4.0,100.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,282.349,140.0,0.6,0.9,50.0,693.12,175.0,3188.8909999999996,1871.424,472.5,3507.78,3331.461,445.676,112.525,647.345,614.806,76.8,2.6,33.80961792358471,1.683574714942973,1.7228485697139417,0.11,62.99894667559103,0.0,7085.611999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2870.0019,5,6
317045,1966,D2,295.2,197.45,1.93,1.1,1.02,2.87,2.7,156.56,84.72,82.07,28.15,6.81,2.0,Mains Gas,Mains Gas,85.59177863812343,0.0,0.95,0.0,0.0,73.0,0.95,1.0,28.0,0.0,0.0,10.0,100.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,514.114,148.0,0.6,1.3,40.0,1692.8870000000002,175.0,5359.445,4570.795,472.5,5895.39,43493.212,1088.526,112.525,1087.9669999999999,8026.475,55.42,1.95,57.31,2.65,84.72,0.15,84.72,10.0,48194.667,0.0,1428.0510000000002,0.0,918.237,-589574.676952698,3855.738,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-589574.676952698,4823.5005,5,6
503281,2005,B1,99.26,100.9,0.36,0.36725945189039244,0.4497739547909615,2.3,1.36,54.52,69.3419703940788,65.73496099219847,19.36,1.82,1.0,Mains Gas,Mains Gas,80.2,0.0,0.95,0.1,90.0,80.2,0.95,1.0,1.0,0.0,0.0,1.0,100.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,335.596,126.55955006616674,0.5962461402734408,1.1023797970887066,36.02690780767534,455.311,175.0,2936.486,1229.34,472.5,3230.135,5084.19,292.765,112.525,596.107,938.2639999999999,100.9,2.36,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,62.99894667559103,100.0,8623.598,434.81,0.0,0.0,0.0,-589574.676952698,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-589574.676952698,2642.8374,5,6
143599,2004,C2,178.6,61.26,0.54,0.36725945189039244,0.4497739547909615,2.2,3.0,14.1,69.3419703940788,65.73496099219847,7.47,1.8,1.0,Mains Gas,Mains Gas,65.0,0.0,0.95,0.1,20.0,65.0,0.95,2.0,1.0,0.0,1.0,4.0,100.0,4.0,0.0,0.6,1.0,1.0,1.0,1.0,246.13,113.0,0.6,1.3,100.0,505.87699999999995,175.0,5442.7,1365.868,472.5,5986.97,2319.315,325.279,112.525,1104.868,428.019,61.26,2.54,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,62.99894667559103,17.0,8955.953000000001,723.908,0.0,146.953,0.0,796.299,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,796.299,4898.43,5,6
211131,1968,C2,196.9,178.01,0.72,1.45,0.61,2.8,2.4825145029005777,102.8,98.83,95.71,43.82,2.8088257651531006,3.0,Heating Oil,Heating Oil,95.0,0.0,1.0,0.1,30.0,95.0,1.0,6.0,1.0,1.0,0.0,3.0,100.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,482.713,119.0,0.6,0.9,25.0,1606.54,230.0,4713.778,4337.657999999999,621.0,5185.156,18420.897,1033.005,147.89,1282.1480000000001,4554.985,95.71,2.56,62.22,2.67,1.7228485697139417,0.15,60.33,0.0,29188.793999999998,5892.206,0.0,2127.0860000000002,0.0,6481.427,0.0,1.0,20.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6481.427,4242.4002,3,4
153696,1900,G ,564.16,57.12,2.18,1.55,0.84,3.1,3.0,73.78,36.33,34.95,9.82,1.85,2.0,Mains Gas,Mains Gas,85.59177863812343,0.0,0.95,0.1,30.0,72.0,0.95,11.0,1.0,1.0,0.0,2.0,100.0,2.0,0.0,0.6,1.0,1.0,1.0,1.0,236.328,100.0,0.6,1.3,25.0,515.508,175.0,5987.601,1391.872,472.5,6586.361,18969.052,331.472,112.525,1215.483,3500.652,34.94,2.7,22.18,3.0,1.7228485697139417,0.15,13.35,0.0,28291.332000000002,4368.63,0.0,109.21600000000001,0.0,4805.4929999999995,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4805.4929999999995,5388.8409,5,6
94756,2007,C1,153.65,488.63,0.27,0.17,0.25,2.26,3.0,375.66,185.85,211.36,128.36,10.57,3.0,Mains Gas,Mains Gas,85.59177863812343,1.0,0.95,0.1,60.0,83.0,0.95,28.0,28.0,3.0,0.0,20.0,100.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,126.55955006616686,0.0,0.0,36.02690780767571,3968.897,2229.02,3468.578,10716.021999999999,6018.354,3815.4359999999997,37635.638,2552.001,1433.26,704.1210000000001,6945.486,211.36,3.53,185.85,3.8,1.7228485697139417,0.15,157.55,20.0,50134.465,4999.077,1254.677,3214.407,806.757,13497.508,3387.6279999999997,0.0,91.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13497.508,3121.7202,5,6
275073,2008,B3,149.85,128.06,0.27,0.13,0.25,1.52,1.52,191.21,77.82,75.88,23.89,1.85,2.0,Heating Oil,Heating Oil,83.6,0.0,1.0,0.1,30.0,83.6,1.0,6.0,1.0,1.0,0.0,3.0,100.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,391.50199999999995,117.0,0.6,1.17,50.0,577.871,230.0,4330.163,1560.2520000000002,621.0,4763.179,9349.507,371.57099999999997,147.89,1177.8039999999999,2311.8779999999997,61.1,2.47,66.96,2.69,1.7228485697139417,0.11,66.96,100.0,16269.298999999999,2631.7129999999997,0.0,950.048,0.0,2894.884,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2894.884,3897.1467,3,4
274527,1997,C3,202.52,92.12,0.55,0.4,0.36,3.1,3.0,37.29,46.84,45.28,20.76,1.85,2.0,Heating Oil,Heating Oil,84.7,0.0,0.95,0.1,30.0,84.7,0.95,15.0,28.0,0.0,1.0,2.0,100.0,2.0,0.0,0.6,1.0,1.0,1.0,0.0,316.573,60.0,0.6,1.3,30.0,644.322,230.0,3189.4959999999996,1739.6689999999999,621.0,3508.446,8055.842,414.29900000000004,147.89,867.543,1991.99,45.28,2.44,46.84,2.68,1.7228485697139417,0.15,46.84,45.0,14432.258,2183.486,861.461,805.706,553.919,2401.835,2325.945,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.835,2870.5464,3,4
244748,1975,D2,272.03,100.65,2.1,0.4,0.73,2.8,3.0,80.04,100.65,100.65,21.5,6.45,1.0,Heating Oil,Heating Oil,85.59177863812343,0.0,1.0,0.1,30.0,94.8,1.0,15.0,28.0,1.0,0.0,0.0,83.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,335.098,119.0,0.6,0.9,20.0,862.948,230.0,3421.927,2329.96,621.0,3764.12,15294.305,554.876,147.89,930.7639999999999,3781.865,100.65,2.44,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,100.65,10.0,23300.607999999997,4881.819,0.0,1801.391,0.0,5370.001,0.0,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5370.001,3079.7343,3,4
101155,2007,B2,110.36,129.65,0.37,0.25,0.26,1.7,3.0,112.22,3.95,68.12,22.54,1.85,2.0,Bottled LPG,Bottled LPG,85.59177863812343,1.0,0.95,0.1,30.0,91.5,0.95,1.0,1.0,0.0,1.0,9.0,100.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,394.57599999999996,150.0,0.6,0.9,36.02690780767571,585.0459999999999,175.0,5165.956,1579.624,472.5,5682.552,6574.8859999999995,376.185,112.525,1198.502,1386.703,68.12,2.46,61.53,2.92,1.7228485697139417,0.15,3.95,100.0,13826.934,1923.763,0.0,0.0,0.0,-589574.676952698,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-589574.676952698,4649.3604,0,1
92105,2004,C3,224.7,67.46,0.6678816751606395,0.26,0.41,2.8,3.0,73.53,33.73,33.73,9.62,1.85,2.0,Heating Oil,Heating Oil,85.0,0.0,0.95,0.0,0.0,85.0,0.95,1.0,28.0,0.0,0.0,7.0,100.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,260.75,182.0,0.6,1.3,50.0,608.827,230.0,2280.3520000000003,1643.8329999999999,621.0,2508.387,8482.19,391.476,147.89,620.256,2097.4139999999998,33.73,2.45,33.73,2.7,1.7228485697139417,0.15,33.73,0.0,11535.912,0.0,705.6510000000001,0.0,453.73400000000004,0.0,1905.2579999999998,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2052.3168,3,4
154629,2004,C3,209.94,129.75,0.6678816751606395,0.13,0.41,2.82,3.0,93.1,129.75,129.75,18.33,5.02,1.0,Mains Gas,Mains Gas,78.1,0.0,0.95,0.1,63.0,78.1,0.95,2.0,28.0,0.0,2.0,4.0,100.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,394.825,110.0,0.6,1.0,50.0,585.497,175.0,3288.972,1580.842,472.5,3617.869,16681.738,376.475,112.525,667.6610000000001,3078.539,129.75,2.42,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,129.75,100.0,22199.884,1984.5839999999998,1000.615,402.871,643.395,2183.042,2701.6609999999996,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2183.042,2960.0748,5,6
309188,1987,B2,124.49,248.4,0.35,0.2,0.48,2.24,3.0,118.0,164.05,162.0,45.66,3.7,2.0,Heating Oil,Heating Oil,85.5,0.0,0.95,0.1,72.0,85.5,0.95,8.0,1.0,1.0,1.0,3.0,100.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,585.886,300.0,0.6,0.9,35.0,1681.358,230.0,4326.141,4539.667,621.0,4758.755,18476.333,1081.113,147.89,1176.71,4568.693,162.0,2.48,86.4,2.41,1.7228485697139417,0.15,73.2,50.0,25138.932,2104.7670000000003,0.0,825.069,0.0,2525.72,0.0,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2525.72,3893.5269,3,4
176485,1973,E1,320.0,49.0,1.64,0.36725945189039244,0.73,2.83,3.0,41.0,69.3419703940788,49.0,5.13,3.71,1.0,Mains Gas,Mains Gas,78.9,0.0,0.95,0.0,0.0,78.9,0.95,1.0,1.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,216.64,151.0,0.6,1.0,25.0,442.225,175.0,3607.855,1194.008,472.5,3968.6409999999996,10042.569,284.351,112.525,732.395,1853.31,49.0,2.41,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,62.99894667559103,0.0,13354.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247.0695,5,6
569206,1988,D2,269.05,43.15,0.28,0.18,0.74,2.8,3.0,65.9,44.05,43.15,7.55,3.7,1.0,Heating Oil,Heating Oil,85.3,0.0,0.95,0.1,65.0,85.3,0.95,15.0,1.0,0.0,1.0,2.0,100.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,202.18599999999998,95.0,0.6,1.17,30.0,348.539,230.0,3033.1420000000003,941.055,621.0,3336.4559999999997,5896.714,224.111,147.89,825.015,1458.0970000000002,43.15,2.55,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,38.29,21.0,9714.574,742.2439999999999,0.0,273.888,0.0,816.4680000000001,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,816.4680000000001,2729.8278,3,4
30411,2005,C1,174.77,104.56,0.37,0.2,0.34,2.0,2.75,99.27,52.28,52.28,11.03,4.49,2.0,Heating Oil,Heating Oil,85.5,0.0,0.95,0.1,30.0,85.5,0.95,15.0,28.0,1.0,0.0,4.0,100.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,343.405,162.0,0.6,1.17,30.0,792.669,230.0,4936.124,2140.206,621.0,5429.736,7751.15,509.686,147.89,1342.626,1916.648,52.28,2.52,52.28,2.71,1.7228485697139417,0.15,52.28,32.0,15124.463,2119.17,0.0,781.9739999999999,0.0,2331.087,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2331.087,4442.5116,3,4
293418,2003,C1,173.77,117.1,0.25,0.13,0.44,2.7,3.0,120.72,58.55,58.55,20.98,4.33,2.0,Mains Gas,Mains Gas,78.1,0.0,1.0,0.1,30.0,78.1,1.0,8.0,1.0,1.0,0.0,2.0,100.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,369.48900000000003,95.0,0.6,0.9,20.0,1056.828,175.0,4767.298,2853.4359999999997,472.5,5244.028,8951.138,679.54,112.525,967.7610000000001,1651.892,58.55,2.48,58.55,2.64,1.7228485697139417,0.15,58.55,0.0,16490.342,2353.8179999999998,0.0,922.697,0.0,2824.5820000000003,0.0,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2824.5820000000003,4290.5682,5,6
530119,1997,F ,397.01,29.68,0.51,0.4,0.4497739547909615,3.1,1.36,16.12,29.68,65.73496099219847,3.92,1.85,1.0,Electricity,Electricity,100.0,0.0,1.0,0.2,100.0,100.0,1.0,28.0,1.0,0.0,0.0,0.0,100.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,168.21,72.0,0.6,1.0,36.02690780767571,267.862,0.0,4121.402,723.227,0.0,11127.785,-54.203,172.235,0.0,2650.0609999999997,-12.908,29.68,2.3,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,29.68,0.0,4364.17,-5.019,0.0,-3.227,0.0,-13.550999999999998,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.550999999999998,3709.2618,2,3
80885,2002,D1,229.41,66.2,0.55,0.16,0.49,2.7,2.4825145029005777,76.35,33.1,33.1,15.26,2.8088257651531006,2.0,Mains Gas,Mains Gas,79.1,0.0,1.0,0.1,30.0,79.1,1.0,8.0,1.0,1.0,1.0,3.0,100.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,257.843,109.0,0.6,0.9,25.0,597.455,175.0,3450.0040000000004,1613.129,472.5,3795.0040000000004,7050.601,384.164,112.525,700.3510000000001,1301.156,33.1,2.47,33.1,2.7,1.7228485697139417,0.15,33.1,0.0,12509.882,1877.786,0.0,736.092,0.0,2253.343,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2253.343,3105.0036,5,6
372211,1986,C1,151.45,26.94,0.33,0.13,0.4497739547909615,2.0,3.0,13.39,26.94,65.73496099219847,3.32,2.56,1.0,Mains Gas,Mains Gas,91.1,0.0,1.0,0.0,0.0,91.1,1.0,1.0,1.0,0.0,0.0,0.0,100.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,161.149,60.0,0.6,0.9,30.0,121.56700000000001,175.0,2123.303,328.231,472.5,2335.633,944.062,78.168,112.525,431.031,174.222,26.94,2.4,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,26.94,100.0,3278.1079999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.9727,5,6
137042,1998,C1,164.35,123.26,0.49,0.3,0.41,2.8,3.0,83.64,86.08,78.62,15.05,4.17,2.0,Mains Gas,Mains Gas,90.2,0.0,1.0,0.1,30.0,90.2,1.0,15.0,1.0,1.0,0.0,6.0,100.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,381.949,150.0,0.6,0.9,50.0,1028.99,175.0,4386.174,2778.2729999999997,472.5,4824.791,9126.775,661.6410000000001,112.525,890.393,1684.305,78.62,2.47,44.64,2.28,1.7228485697139417,0.15,41.42,15.0,16659.067,2771.835,0.0,1022.807,0.0,-589574.676952698,0.0,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-589574.676952698,3947.5566,5,6
84622,2002,D1,258.88,118.52,0.55,0.4,0.41,2.7,3.01,99.42,118.52,118.52,15.94,4.71,1.0,Heating Oil,Heating Oil,85.5,0.0,0.95,0.1,30.0,85.5,0.95,15.0,1.0,1.0,0.0,0.0,100.0,2.0,0.0,0.6,1.0,1.0,1.0,0.0,372.31300000000005,120.0,0.6,1.3,25.0,1069.643,230.0,6158.312,2888.0359999999996,621.0,6774.143,15681.615,687.78,147.89,1675.0610000000001,3877.636,118.52,2.46,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,118.52,0.0,26001.333,4287.3640000000005,0.0,1582.037,0.0,4716.1,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4716.1,5542.4808,3,4
499847,2005,C2,190.91,152.8,0.37,0.25,0.37,2.0,3.0,166.53,93.8,93.8,24.3,3.7,2.0,Bulk LPG (propane or butane),Bulk LPG (propane or butane),78.0,1.0,0.95,0.1,60.0,78.0,0.95,5.0,28.0,1.0,0.0,2.0,100.0,1.0,0.0,0.6,1.0,1.0,1.0,1.0,438.52,120.0,0.6,1.3,30.0,1379.02,175.0,4198.5470000000005,3723.3540000000003,472.5,4618.402,15221.872,886.71,112.525,974.063,3210.4309999999996,93.8,2.4,59.0,2.65,1.7228485697139417,0.15,93.8,0.0,22619.266,1898.89,1129.744,516.498,726.425,2088.779,3050.309,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.779,3778.6923,1,2
593894,2006,B3,126.96,252.95,0.27,0.22,0.32,2.06,3.0,217.38,184.0,168.72,39.08,1.99,2.0,Heating Oil,Heating Oil,85.7,0.0,0.95,0.1,60.0,85.7,0.95,15.0,1.0,0.0,1.0,3.0,100.0,1.0,0.0,-0.15,3.0,1.0,1.0,0.0,591.535,114.0,0.6,0.9,40.0,1266.995,230.0,6145.755999999999,3420.887,621.0,6760.331999999999,18527.792,814.678,147.89,1671.646,4581.418,172.01,2.88,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,57.98,89.0,27025.192000000003,2538.994,0.0,936.8889999999999,0.0,2792.893,0.0,1.0,80.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2792.893,5531.1804,3,4
248469,1989,C3,210.1,73.1,0.3,0.15,0.64,1.7,3.38,79.72,37.72,37.72,11.88,3.69,2.0,Mains Gas,Mains Gas,79.1,0.0,0.95,0.1,55.0,79.1,0.95,15.0,1.0,0.0,1.0,0.0,100.0,2.0,0.0,0.6,1.0,1.0,1.0,1.0,273.875,113.0,0.6,1.17,90.0,425.524,175.0,4718.659000000001,1148.915,472.5,5190.525,7421.731,273.612,112.525,957.888,1369.6470000000002,37.72,2.5,35.38,2.7,1.7228485697139417,0.15,35.38,71.0,13089.851,1023.64,0.0,377.723,0.0,-589574.676952698,0.0,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-589574.676952698,4246.7931,5,6
441326,2006,B3,149.9,118.59,0.37,0.22,0.37,2.7,3.0,151.25,71.56,67.13,14.99,2.28,2.0,Mains Gas,Mains Gas,90.6,0.0,1.0,0.1,90.0,90.6,1.0,2.0,28.0,0.0,0.0,5.0,100.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,372.47900000000004,130.0,0.6,0.9,50.0,936.49,175.0,3855.625,2528.5229999999997,472.5,4241.188,9474.183,602.163,112.525,782.692,1748.4170000000001,67.13,2.72,51.46,2.72,1.7228485697139417,0.15,36.41,25.0,14543.377,963.368,0.0,195.56400000000002,0.0,1059.705,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.705,3470.0625,5,6
62930,1981,E2,369.5,93.0,1.1,0.68,0.57,3.07,3.45,84.55,46.5,46.5,11.25,3.7,2.0,Mains Gas,Mains Gas,65.0,0.0,0.95,0.1,30.0,65.0,0.95,15.0,28.0,1.0,0.0,1.0,89.0,1.0,0.0,0.6,1.0,1.0,1.0,1.0,318.567,113.0,0.6,1.3,15.0,839.325,175.0,5581.106,2266.178,472.5,6139.217,17890.263,539.686,112.525,1132.965,3301.567,46.5,2.4,46.5,2.65,1.7228485697139417,0.15,46.5,0.0,27876.772999999997,3722.62,1294.847,1373.6470000000002,832.587,4094.882,3496.087,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4094.882,5022.9954,5,6
254776,1990,B3,147.4,182.24,0.31,0.18,0.54,3.47,2.61,189.05,108.98,104.38,22.85,5.03,2.0,Heating Oil,Heating Oil,85.0,0.0,0.95,0.1,55.0,85.0,0.95,15.0,1.0,1.0,0.0,1.0,100.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,489.691,210.0,0.6,1.3,50.0,1299.326,230.0,3527.688,3508.18,621.0,3880.4570000000003,16209.843,835.467,147.89,959.5310000000001,4008.252,104.38,2.46,61.97,2.49,1.7228485697139417,0.15,85.69,42.0,22198.662999999997,2405.428,0.0,887.6030000000001,0.0,-589574.676952698,0.0,1.0,15.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-589574.676952698,3174.9192,3,4
182062,1984,C2,182.69,209.53,0.59,0.48,0.48,2.94,3.1,124.37,216.59,160.78,37.83,1.85,2.0,Mains Gas,Mains Gas,90.2,0.0,1.0,0.1,30.0,90.2,1.0,15.0,1.0,1.0,0.0,7.0,80.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,532.555,250.0,0.6,0.9,50.0,1768.0929999999998,175.0,2044.755,4773.851,472.5,2249.231,23062.607000000004,1136.884,112.525,415.085,4256.099,160.78,2.57,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,104.57,13.0,31958.053,7004.1990000000005,0.0,2584.549,0.0,7704.619000000001,0.0,0.0,48.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7704.619000000001,1840.2795,5,6
540537,2003,D1,237.37,122.9,0.55,0.4,0.41,3.23,3.0,103.1,65.3,65.3,16.6,3.81,2.0,Mains Gas,Mains Gas,79.6,0.0,0.95,0.1,20.0,79.6,0.95,2.0,28.0,1.0,0.0,9.0,100.0,4.0,0.0,0.6,1.0,1.0,1.0,1.0,381.202,95.0,0.6,1.3,30.0,709.87,175.0,3775.591,1916.649,472.5,4153.15,-3410476.77601325,456.44599999999997,112.525,766.445,2588.255,65.3,2.4,57.6,2.7,1.7228485697139417,0.15,57.6,72.0,23769.137000000002,5355.009,1003.6439999999999,1087.067,645.3430000000001,-589574.676952698,2709.8390000000004,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-589574.676952698,3398.0319,5,6
297603,2006,C2,189.97,116.67,0.37,0.13,0.34,2.7,3.0,85.54,116.67,116.67,18.4,4.82,1.0,Heating Oil,Heating Oil,85.7,0.0,0.95,0.1,30.0,85.7,0.95,15.0,28.0,1.0,0.0,2.0,100.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,368.575,120.0,0.6,1.3,50.0,526.4730000000001,230.0,3355.282,1421.477,621.0,3690.81,10667.65,338.522,147.89,912.637,2637.8190000000004,116.67,2.4,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,116.67,100.0,17676.21,2923.7259999999997,942.865,1078.855,606.262,3216.099,2545.736,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3216.099,3019.7538,3,4
537499,2003,C1,159.29,333.09,0.55,0.36,0.36,2.7,2.4825145029005777,222.66,218.14,183.58,71.37,2.8088257651531006,2.0,Heating Oil,Heating Oil,92.6,0.0,1.0,0.1,30.0,92.6,1.0,15.0,28.0,3.0,0.0,12.0,100.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,670.95,310.0,0.6,0.9,35.0,2480.063,230.0,4401.307,6696.17,621.0,4841.438,-3410476.77601325,1594.681,147.89,1197.156,6631.689,183.58,3.15,134.7,2.54,1.7228485697139417,0.15,168.77,35.0,41660.519,8361.851,1806.09,3085.5229999999997,1161.316,9198.036,4876.443,0.0,14.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9198.036,3961.1763,3,4
539041,1955,E1,310.56,158.56,0.82,0.19,0.41,3.1,3.0,118.12,152.97,158.56,40.76,2.5,1.0,Solid Multi-Fuel,Solid Multi-Fuel,65.0,0.0,1.0,0.1,65.0,65.0,1.0,5.0,28.0,0.0,3.0,1.0,100.0,2.0,0.0,0.6,1.0,3.0,1.0,0.0,448.904,95.0,0.6,1.3,35.0,922.998,230.0,4857.698,2492.095,621.0,5343.468000000001,33912.622,593.488,147.89,1792.491,11376.143,158.56,2.58,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,112.19,71.0,41418.458,3425.5170000000003,1152.589,931.7410000000001,741.115,3768.0690000000004,3111.99,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3768.0690000000004,4371.9282,9,10
